run_id,stage,trial,intersection_size
11,M1,18,2
11,M1,19,2
11,M1,20,2
11,M1,21,2
11,M1,22,2
11,M1,23,2
11,M1,24,2
11,M1,25,2
11,M1,26,2
11,M1,27,2
11,M1,28,2
11,M1,29,2
11,M1,30,2
11,M1,31,2
11,M1,32,2
11,M1,33,2
11,M1,34,2
11,M1,35,2
11,M1,36,2
11,M1,37,2
11,M1,38,2
11,M1,39,2
11,M1,40,2
11,M1,41,2
11,M1,42,2
11,M1,43,2
11,M1,44,2
11,M1,45,2
11,M1,46,2
11,M1,47,2
11,M1,48,2
11,M1,49,2
11,M1,50,2
11,M1,51,2
11,M1,52,2
11,M1,53,1
11,VG,1,89
11,VG,2,13
11,VG,3,4
11,VG,4,2
11,VG,5,2
11,VG,6,1
11,EG,1,191
11,EG,2,59
11,EG,3,27
11,EG,4,25
11,EG,5,21
11,EG,6,21
11,EG,7,19
11,EG,8,16
11,EG,9,15
11,EG,10,14
11,EG,11,14
11,EG,12,14
11,EG,13,13
11,EG,14,11
11,EG,15,11
11,EG,16,10
11,EG,17,8
11,EG,18,8
11,EG,19,8
11,EG,20,8
11,EG,21,8
11,EG,22,8
11,EG,23,8
11,EG,24,8
11,EG,25,8
11,EG,26,8
11,EG,27,6
11,EG,28,5
11,EG,29,5
11,EG,30,5
11,EG,31,5
11,EG,32,5
11,EG,33,5
11,EG,34,5
11,EG,35,4
11,EG,36,4
11,EG,37,4
11,EG,38,4
11,EG,39,4
11,EG,40,4
11,EG,41,4
11,EG,42,4
11,EG,43,4
11,EG,44,4
11,EG,45,4
11,EG,46,4
11,EG,47,4
11,EG,48,4
11,EG,49,4
11,EG,50,4
11,EG,51,4
11,EG,52,4
11,EG,53,4
11,EG,54,4
11,EG,55,4
11,EG,56,4
11,EG,57,4
11,EG,58,4
11,EG,59,4
11,EG,60,4
11,EG,61,4
11,EG,62,2
11,EG,63,2
11,EG,64,2
11,EG,65,2
11,EG,66,2
11,EG,67,2
11,EG,68,2
11,EG,69,2
11,EG,70,2
11,EG,71,2
11,EG,72,2
11,EG,73,2
11,EG,74,2
11,EG,75,2
11,EG,76,2
11,EG,77,2
11,EG,78,2
11,EG,79,2
11,EG,80,2
11,EG,81,2
11,EG,82,2
11,EG,83,2
11,EG,84,2
11,EG,85,2
11,EG,86,2
11,EG,87,2
11,EG,88,2
11,EG,89,2
11,EG,90,2
11,EG,91,2
11,EG,92,2
11,EG,93,2
11,EG,94,2
11,EG,95,2
11,EG,96,2
11,EG,97,2
11,EG,98,2
11,EG,99,2
11,EG,100,2
11,EG,101,2
11,EG,102,2
11,EG,103,2
11,EG,104,2
11,EG,105,2
11,EG,106,2
11,EG,107,2
11,EG,108,2
11,EG,109,2
11,EG,110,2
11,EG,111,2
11,EG,112,2
11,EG,113,2
11,EG,114,2
11,EG,115,2
11,EG,116,2
11,EG,117,2
11,EG,118,2
11,EG,119,2
11,EG,120,2
11,EG,121,2
11,EG,122,2
11,EG,123,2
11,EG,124,2
11,EG,125,2
11,EG,126,2
11,EG,127,2
11,EG,128,2
11,EG,129,2
11,EG,130,2
11,EG,131,2
11,EG,132,2
11,EG,133,2
11,EG,134,2
11,EG,135,2
11,EG,136,2
11,EG,137,2
11,EG,138,2
11,EG,139,2
11,EG,140,2
11,EG,141,2
11,EG,142,2
11,EG,143,2
11,EG,144,2
11,EG,145,2
11,EG,146,2
11,EG,147,2
11,EG,148,2
11,EG,149,2
11,EG,150,2
11,EG,151,2
11,EG,152,2
11,EG,153,2
11,EG,154,2
11,EG,155,2
11,EG,156,2
11,EG,157,2
11,EG,158,2
11,EG,159,2
11,EG,160,2
11,EG,161,2
11,EG,162,2
11,EG,163,2
11,EG,164,2
11,EG,165,2
11,EG,166,2
11,EG,167,2
11,EG,168,2
11,EG,169,2
11,EG,170,2
11,EG,171,2
11,EG,172,2
11,EG,173,2
11,EG,174,2
11,EG,175,2
11,EG,176,2
11,EG,177,2
11,EG,178,2
11,EG,179,2
11,EG,180,2
11,EG,181,2
11,EG,182,2
11,EG,183,2
11,EG,184,2
11,EG,185,2
11,EG,186,2
11,EG,187,2
11,EG,188,2
11,EG,189,2
11,EG,190,2
11,EG,191,2
11,EG,192,2
11,EG,193,1
12,IP,1,50
12,IP,2,5
12,IP,3,3
12,IP,4,3
12,IP,5,3
12,IP,6,2
12,IP,7,2
12,IP,8,2
12,IP,9,2
12,IP,10,1
12,M1,1,90
12,M1,2,6
12,M1,3,2
12,M1,4,1
12,VG,1,48
12,VG,2,4
12,VG,3,1
12,EG,1,86
12,EG,2,20
12,EG,3,16
12,EG,4,13
12,EG,5,9
12,EG,6,9
12,EG,7,8
12,EG,8,8
12,EG,9,8
12,EG,10,7
12,EG,11,7
12,EG,12,7
12,EG,13,7
12,EG,14,7
12,EG,15,7
12,EG,16,7
12,EG,17,7
12,EG,18,5
12,EG,19,5
12,EG,20,5
12,EG,21,5
12,EG,22,5
12,EG,23,5
12,EG,24,5
12,EG,25,4
12,EG,26,4
12,EG,27,4
12,EG,28,4
12,EG,29,4
12,EG,30,4
12,EG,31,4
12,EG,32,4
12,EG,33,4
12,EG,34,4
12,EG,35,4
12,EG,36,4
12,EG,37,4
12,EG,38,4
12,EG,39,4
12,EG,40,2
12,EG,41,2
12,EG,42,2
12,EG,43,2
12,EG,44,2
12,EG,45,2
12,EG,46,2
12,EG,47,2
12,EG,48,2
12,EG,49,2
12,EG,50,2
12,EG,51,2
12,EG,52,2
12,EG,53,2
12,EG,54,2
12,EG,55,2
12,EG,56,2
12,EG,57,2
12,EG,58,2
12,EG,59,2
12,EG,60,2
12,EG,61,2
12,EG,62,2
12,EG,63,2
12,EG,64,2
12,EG,65,2
12,EG,66,2
12,EG,67,2
12,EG,68,2
12,EG,69,2
12,EG,70,2
12,EG,71,2
12,EG,72,2
12,EG,73,2
12,EG,74,2
12,EG,75,2
12,EG,76,2
12,EG,77,2
12,EG,78,2
12,EG,79,2
12,EG,80,2
12,EG,81,2
12,EG,82,2
12,EG,83,2
12,EG,84,1
